 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : RISC_V
Version: O-2018.06-SP4
Date   : Fri Feb  4 19:30:34 2022
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
RISC_V                 5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
--------------------------------------------------------------------------------
RISC_V_add_instruction_memory[2]
PIPE_I_next_PC[26]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[27]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[28]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[29]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[30]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[31]             1.255    0.010    0.0017      0.0013  
PIPE_II_read_data1[13]         1.997    0.006    0.0011      0.0013  
PIPE_II_next_PC[20]            1.255    0.009    0.0017      0.0013  
PIPE_II_read_data1[16]         1.997    0.005    0.0011      0.0013  
PIPE_III_next_PC[20]           1.255    0.009    0.0017      0.0013  
PIPE_II_read_data1[4]          1.997    0.006    0.0010      0.0012  
PIPE_II_read_data1[28]         1.997    0.005    0.0010      0.0012  
PIPE_II_next_PC[21]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[22]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[23]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[24]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[25]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[26]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[27]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[28]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[29]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[30]            1.255    0.010    0.0016      0.0012  
PIPE_II_next_PC[31]            1.255    0.010    0.0016      0.0012  
PIPE_II_read_data2[5]          3.333    0.005    0.0006      0.0012  
PIPE_II_read_data2[8]          3.331    0.005    0.0006      0.0012  
PIPE_II_read_data1[1]          1.997    0.005    0.0010      0.0012  
PIPE_II_read_data1[2]          1.997    0.005    0.0010      0.0012  
PIPE_II_read_data1[3]          1.997    0.005    0.0010      0.0012  
PIPE_II_read_data1[9]          1.997    0.006    0.0010      0.0012  
PIPE_II_read_data1[18]         1.997    0.005    0.0010      0.0012  
PIPE_III_next_PC[21]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[22]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[23]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[24]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[25]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[26]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[27]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[28]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[29]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[30]           1.255    0.009    0.0015      0.0012  
PIPE_III_next_PC[31]           1.255    0.009    0.0015      0.0012  
PIPE_II_Immediate[0]           1.894    0.001    0.0010      0.0012  
PIPE_II_current_PC[0]          1.857    0.005    0.0010      0.0011  
PIPE_II_read_data1[12]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[17]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[19]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[23]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[25]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[26]         1.997    0.005    0.0009      0.0011  
IF_next_PC_PIPE_I[0]           3.280    0.005    0.0005      0.0011  
PIPE_II_read_data1[7]          1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[21]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[29]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[31]         1.997    0.005    0.0009      0.0011  
PIPE_II_read_data1[20]         1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[22]         1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[27]         1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[30]         1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[5]          1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[6]          1.997    0.005    0.0008      0.0010  
PIPE_II_read_data1[24]         1.997    0.005    0.0008      0.0010  
read_data1_PIPE_II[13]         1.255    0.006    0.0013      0.0010  
read_data2_PIPE_II[14]         1.255    0.005    0.0013      0.0010  
read_data1_PIPE_II[14]         1.255    0.006    0.0012      0.0009  
read_data2_PIPE_II[18]         1.255    0.006    0.0012      0.0009  
PIPE_II_read_data1[8]          1.997    0.005    0.0008      0.0009  
PIPE_II_read_data1[11]         1.997    0.005    0.0008      0.0009  
read_data1_PIPE_II[4]          1.255    0.006    0.0012      0.0009  
read_data1_PIPE_II[15]         1.255    0.006    0.0012      0.0009  
read_data1_PIPE_II[16]         1.255    0.006    0.0012      0.0009  
read_data2_PIPE_II[15]         1.255    0.005    0.0012      0.0009  
read_data2_PIPE_II[30]         1.255    0.005    0.0012      0.0009  
PIPE_II_read_data1[10]         1.997    0.005    0.0007      0.0009  
read_data1_PIPE_II[18]         1.255    0.005    0.0011      0.0009  
read_data1_PIPE_II[19]         1.255    0.006    0.0011      0.0009  
read_data1_PIPE_II[28]         1.255    0.006    0.0011      0.0009  
read_data2_PIPE_II[16]         1.255    0.005    0.0011      0.0009  
read_data2_PIPE_II[19]         1.255    0.006    0.0011      0.0009  
read_data2_PIPE_II[26]         1.255    0.005    0.0011      0.0009  
read_data2_PIPE_II[28]         1.255    0.005    0.0011      0.0009  
read_data1_PIPE_II[1]          1.255    0.006    0.0011      0.0008  
read_data1_PIPE_II[3]          1.255    0.006    0.0011      0.0008  
read_data1_PIPE_II[9]          1.255    0.006    0.0011      0.0008  
read_data2_PIPE_II[3]          1.255    0.005    0.0011      0.0008  
read_data2_PIPE_II[12]         1.255    0.005    0.0011      0.0008  
PIPE_II_read_data1[0]          1.997    0.005    0.0007      0.0008  
read_data1_PIPE_II[2]          1.255    0.006    0.0011      0.0008  
read_data1_PIPE_II[12]         1.255    0.006    0.0011      0.0008  
read_data1_PIPE_II[17]         1.255    0.006    0.0011      0.0008  
read_data1_PIPE_II[21]         1.255    0.005    0.0011      0.0008  
read_data1_PIPE_II[25]         1.255    0.006    0.0011      0.0008  
read_data2_PIPE_II[13]         1.255    0.005    0.0011      0.0008  
PIPE_II_next_PC[0]             1.255    0.005    0.0010      0.0008  
read_data1_PIPE_II[23]         1.255    0.006    0.0010      0.0008  
read_data1_PIPE_II[26]         1.255    0.005    0.0010      0.0008  
read_data1_PIPE_II[31]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[17]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[20]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[22]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[23]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[24]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[27]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[29]         1.255    0.005    0.0010      0.0008  
read_data2_PIPE_II[31]         1.255    0.005    0.0010      0.0008  
PIPE_III_next_PC[0]            1.255    0.005    0.0010      0.0007  
read_data1_PIPE_II[7]          1.255    0.006    0.0010      0.0007  
read_data1_PIPE_II[22]         1.255    0.005    0.0010      0.0007  
read_data1_PIPE_II[29]         1.255    0.005    0.0010      0.0007  
read_data2_PIPE_II[6]          1.255    0.005    0.0010      0.0007  
read_data2_PIPE_II[21]         1.255    0.005    0.0010      0.0007  
read_data2_PIPE_II[25]         1.255    0.005    0.0010      0.0007  
read_data1_PIPE_II[5]          1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[6]          1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[20]         1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[24]         1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[27]         1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[30]         1.255    0.005    0.0009      0.0007  
read_data2_PIPE_II[2]          1.255    0.005    0.0009      0.0007  
read_data2_PIPE_II[4]          1.255    0.005    0.0009      0.0007  
read_data2_PIPE_II[7]          1.255    0.005    0.0009      0.0007  
read_data2_PIPE_II[10]         1.255    0.005    0.0009      0.0007  
read_data1_PIPE_II[8]          1.255    0.005    0.0008      0.0006  
read_data1_PIPE_II[10]         1.255    0.005    0.0008      0.0006  
read_data1_PIPE_II[11]         1.255    0.005    0.0008      0.0006  
read_data2_PIPE_II[1]          1.255    0.005    0.0008      0.0006  
read_data1_PIPE_II[0]          1.255    0.005    0.0008      0.0006  
read_data2_PIPE_II[9]          1.255    0.005    0.0008      0.0006  
read_data2_PIPE_II[11]         1.255    0.005    0.0008      0.0006  
read_data2_PIPE_II[8]          1.255    0.005    0.0007      0.0005  
read_data2_PIPE_II[0]          1.255    0.005    0.0007      0.0005  
read_data2_PIPE_II[5]          1.255    0.005    0.0007      0.0005  
PIPE_I_next_PC[0]              1.255    0.005    0.0005      0.0004  
*Logic1*                     1368.872   1.000    0.0000      0.0000  d
--------------------------------------------------------------------------------
Total (859 nets)                                            54.5774 uW
1
